Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,node_id,is_active
000166,2015,4.0,J67,A,22535944560.0,15740098.18,0.0,0.0,22827396062.54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0,1.0
000333,2015,4.0,C38,A,7675588172.0,14213747000.0,0.0,0.0,138783363000.0,138441226000.0,0.0,0.0,109.0,1037817.0,19218.83333333333,0.0,0.0,0.0,,,1.0,0.0,1,1.0
001201,2015,,,,,,,,,,,,,,,,,,,,,,2,0.0
001202,2015,,,,,,,,,,,,,,,,,,,,,,3,0.0
001203,2015,,,,,,,,,,,,,,,,,,,,,,4,0.0
001205,2015,,,,,,,,,,,,,,,,,,,,,,5,0.0
001206,2015,,,,,,,,,,,,,,,,,,,,,,6,0.0
001207,2015,,,,,,,,,,,,,,,,,,,,,,7,0.0
001208,2015,,,,,,,,,,,,,,,,,,,,,,8,0.0
001209,2015,,,,,,,,,,,,,,,,,,,,,,9,0.0
001210,2015,,,,,,,,,,,,,,,,,,,,,,10,0.0
001211,2015,,,,,,,,,,,,,,,,,,,,,,11,0.0
001212,2015,,,,,,,,,,,,,,,,,,,,,,12,0.0
001213,2015,,,,,,,,,,,,,,,,,,,,,,13,0.0
001215,2015,,,,,,,,,,,,,,,,,,,,,,14,0.0
001216,2015,,,,,,,,,,,,,,,,,,,,,,15,0.0
001217,2015,,,,,,,,,,,,,,,,,,,,,,16,0.0
001218,2015,,,,,,,,,,,,,,,,,,,,,,17,0.0
001219,2015,,,,,,,,,,,,,,,,,,,,,,18,0.0
001222,2015,,,,,,,,,,,,,,,,,,,,,,19,0.0
001223,2015,,,,,,,,,,,,,,,,,,,,,,20,0.0
001225,2015,,,,,,,,,,,,,,,,,,,,,,21,0.0
001226,2015,,,,,,,,,,,,,,,,,,,,,,22,0.0
001227,2015,,,,,,,,,,,,,,,,,,,,,,23,0.0
001228,2015,,,,,,,,,,,,,,,,,,,,,,24,0.0
001229,2015,,,,,,,,,,,,,,,,,,,,,,25,0.0
001230,2015,,,,,,,,,,,,,,,,,,,,,,26,0.0
001231,2015,,,,,,,,,,,,,,,,,,,,,,27,0.0
001234,2015,,,,,,,,,,,,,,,,,,,,,,28,0.0
001236,2015,,,,,,,,,,,,,,,,,,,,,,29,0.0
001238,2015,,,,,,,,,,,,,,,,,,,,,,30,0.0
001239,2015,,,,,,,,,,,,,,,,,,,,,,31,0.0
001255,2015,,,,,,,,,,,,,,,,,,,,,,32,0.0
001256,2015,,,,,,,,,,,,,,,,,,,,,,33,0.0
001258,2015,,,,,,,,,,,,,,,,,,,,,,34,0.0
001259,2015,,,,,,,,,,,,,,,,,,,,,,35,0.0
001260,2015,,,,,,,,,,,,,,,,,,,,,,36,0.0
001266,2015,,,,,,,,,,,,,,,,,,,,,,37,0.0
001267,2015,,,,,,,,,,,,,,,,,,,,,,38,0.0
001268,2015,,,,,,,,,,,,,,,,,,,,,,39,0.0
001269,2015,,,,,,,,,,,,,,,,,,,,,,40,0.0
001270,2015,,,,,,,,,,,,,,,,,,,,,,41,0.0
001277,2015,,,,,,,,,,,,,,,,,,,,,,42,0.0
001278,2015,,,,,,,,,,,,,,,,,,,,,,43,0.0
001279,2015,,,,,,,,,,,,,,,,,,,,,,44,0.0
001282,2015,,,,,,,,,,,,,,,,,,,,,,45,0.0
001283,2015,,,,,,,,,,,,,,,,,,,,,,46,0.0
001286,2015,,,,,,,,,,,,,,,,,,,,,,47,0.0
001287,2015,,,,,,,,,,,,,,,,,,,,,,48,0.0
001288,2015,,,,,,,,,,,,,,,,,,,,,,49,0.0
001289,2015,,,,,,,,,,,,,,,,,,,,,,50,0.0
001296,2015,,,,,,,,,,,,,,,,,,,,,,51,0.0
