Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,node_id,is_active
000166,2022,4.0,J67,A,22535944560.0,1357843208.76,,,-564884898.72,,,,0.0,0.0,0.0,0.0,6.0,2.0,AAA,稳定,1.0,1.0,0,1.0
000333,2022,4.0,C38,A,7675588172.0,55270099000.0,,28237973000.0,1385528000.0,1385528000.0,,,109.0,4338435.0,86768.7,0.0,1.0,1.0,AAA,稳定,1.0,1.0,1,1.0
001201,2022,4.0,A03,A,257784001.0,86430358.36,,2017203.63,794698591.39,794698591.39,1002318675.39,,3.0,5000.0,1666.6666666666667,0.0,0.0,0.0,,,1.0,0.0,2,1.0
001202,2022,4.0,G58,A,166691110.0,179359279.76,,53003814.8,832317890.88,832317890.88,901291580.37,,8.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,3,1.0
001203,2022,4.0,B08,A,1508021588.0,2796416510.43,,213840236.52,2626755818.12,2626755818.12,2951188770.51,,6.0,139870.0,27974.0,0.0,1.0,1.0,AA,稳定,1.0,1.0,4,1.0
001205,2022,4.0,G55,A,188001336.0,78514895.38,,76582445.81,868190366.74,868190366.74,767983348.5,,4.0,11817.57,2954.3925,0.0,0.0,0.0,,,1.0,0.0,5,1.0
001206,2022,4.0,C22,A,94333576.0,246902242.95,,234951555.98,1585583886.85,1585583886.85,1525472814.36,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,6,1.0
001207,2022,4.0,C26,A,216526960.0,286849371.61,,85071862.34,344743473.15,344743473.15,296988307.85,,13.0,44400.0,3415.3846153846152,0.0,0.0,0.0,,,1.0,0.0,7,1.0
001208,2022,4.0,C38,A,638350432.0,477720369.0,,861411110.99,3015333688.4,3015333688.4,2513609636.93,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,8,1.0
001209,2022,4.0,C18,A,131522720.0,222559947.39,,265513607.1,660620635.12,660620635.12,730784524.31,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,9,1.0
001210,2022,4.0,D44,A,156812676.0,596863742.71,,165034650.33,611747650.32,611747650.32,599964196.71,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,10,1.0
001211,2022,4.0,C20,A,72000000.0,19130068.2,,42033750.11,149906342.64,149906342.64,165137101.6,,4.0,12000.0,3000.0,0.0,0.0,0.0,,,1.0,0.0,11,1.0
001212,2022,4.0,C30,A,182874555.0,188625336.09,,96088003.0,648890132.67,648890132.67,611605451.53,,0.0,0.0,0.0,0.0,1.0,1.0,A+,稳定,1.0,1.0,12,1.0
001213,2022,4.0,G53,A,4444444444.0,5196617164.76,,2344361766.62,9389739785.45,9389739785.45,9063618010.55,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,13,1.0
001215,2022,4.0,C14,A,97160446.0,219563760.0,,70209104.77,1466733089.99,1466733089.99,1653095551.46,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,14,1.0
001216,2022,4.0,C30,A,251866700.0,376095282.99,,64059790.88,873568090.22,873568090.22,871637424.15,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,15,1.0
001217,2022,4.0,C26,A,331870000.0,370680354.03,,61163837.78,2101478870.63,2101478870.63,1827343779.42,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,16,1.0
001218,2022,4.0,C26,A,130178260.0,628490704.05,,,1479259421.17,1479259421.17,1804029537.91,,2.0,9237.15,4618.575,0.0,0.0,0.0,,,1.0,0.0,17,1.0
001219,2022,4.0,C14,A,194983750.0,107581874.15,,11408998.26,487089930.88,487089930.88,562534312.21,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,18,1.0
001222,2022,4.0,C24,A,190890000.0,588783576.18,,78990950.89,455091801.5,455091801.5,500599979.66,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,19,1.0
001223,2022,4.0,C35,A,93352000.0,1041342077.53,,283132825.61,494676561.2,494676561.2,375361836.91,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,20,1.0
001225,2022,,,,,,,,,,,,,,,,,,,,,,21,0.0
001226,2022,4.0,C33,A,74666700.0,237916941.44,,233057485.74,630111570.69,630111570.69,433221502.24,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,22,1.0
001227,2022,4.0,J66,A,5695697168.0,,,,6031257465.76,,,,1.0,5000.0,5000.0,0.0,0.0,0.0,,,0.0,0.0,23,1.0
001228,2022,4.0,L72,A,103864609.0,467422054.34,,211596983.43,1408065826.11,1408065826.11,1440449281.22,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,24,1.0
001229,2022,4.0,C39,A,100000000.0,381283579.97,,78421287.55,194923223.95,194923223.95,214104125.26,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,25,1.0
001230,2022,4.0,N78,A,134226057.0,312510397.32,,244101249.01,297366076.43,297366076.43,327333527.48,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,26,1.0
001231,2022,4.0,C26,A,99940000.0,390150532.31,,79271445.48,599247678.04,599247678.04,527986958.33,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,27,1.0
001234,2022,4.0,C18,A,109413700.0,53495202.0,,110190373.32,801299111.17,801299111.17,911728240.19,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,28,1.0
