Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,node_id,is_active
000166,2011,,,,,,,,,,,,,,,,,,,,,,0,0.0
000333,2011,,,,,,,,,,,,,,,,,,,,,,1,0.0
001201,2011,,,,,,,,,,,,,,,,,,,,,,2,0.0
001202,2011,,,,,,,,,,,,,,,,,,,,,,3,0.0
001203,2011,,,,,,,,,,,,,,,,,,,,,,4,0.0
001205,2011,,,,,,,,,,,,,,,,,,,,,,5,0.0
001206,2011,,,,,,,,,,,,,,,,,,,,,,6,0.0
001207,2011,,,,,,,,,,,,,,,,,,,,,,7,0.0
001208,2011,,,,,,,,,,,,,,,,,,,,,,8,0.0
001209,2011,,,,,,,,,,,,,,,,,,,,,,9,0.0
001210,2011,,,,,,,,,,,,,,,,,,,,,,10,0.0
001211,2011,,,,,,,,,,,,,,,,,,,,,,11,0.0
001212,2011,,,,,,,,,,,,,,,,,,,,,,12,0.0
001213,2011,,,,,,,,,,,,,,,,,,,,,,13,0.0
001215,2011,,,,,,,,,,,,,,,,,,,,,,14,0.0
001216,2011,,,,,,,,,,,,,,,,,,,,,,15,0.0
001217,2011,,,,,,,,,,,,,,,,,,,,,,16,0.0
001218,2011,,,,,,,,,,,,,,,,,,,,,,17,0.0
001219,2011,,,,,,,,,,,,,,,,,,,,,,18,0.0
001222,2011,,,,,,,,,,,,,,,,,,,,,,19,0.0
001223,2011,,,,,,,,,,,,,,,,,,,,,,20,0.0
001225,2011,,,,,,,,,,,,,,,,,,,,,,21,0.0
001226,2011,,,,,,,,,,,,,,,,,,,,,,22,0.0
001227,2011,,,,,,,,,,,,,,,,,,,,,,23,0.0
001228,2011,,,,,,,,,,,,,,,,,,,,,,24,0.0
001229,2011,,,,,,,,,,,,,,,,,,,,,,25,0.0
001230,2011,,,,,,,,,,,,,,,,,,,,,,26,0.0
001231,2011,,,,,,,,,,,,,,,,,,,,,,27,0.0
001234,2011,,,,,,,,,,,,,,,,,,,,,,28,0.0
001236,2011,,,,,,,,,,,,,,,,,,,,,,29,0.0
001238,2011,,,,,,,,,,,,,,,,,,,,,,30,0.0
001239,2011,,,,,,,,,,,,,,,,,,,,,,31,0.0
001255,2011,,,,,,,,,,,,,,,,,,,,,,32,0.0
001256,2011,,,,,,,,,,,,,,,,,,,,,,33,0.0
001258,2011,,,,,,,,,,,,,,,,,,,,,,34,0.0
001259,2011,,,,,,,,,,,,,,,,,,,,,,35,0.0
001260,2011,,,,,,,,,,,,,,,,,,,,,,36,0.0
001266,2011,,,,,,,,,,,,,,,,,,,,,,37,0.0
001267,2011,,,,,,,,,,,,,,,,,,,,,,38,0.0
001268,2011,,,,,,,,,,,,,,,,,,,,,,39,0.0
001269,2011,,,,,,,,,,,,,,,,,,,,,,40,0.0
001270,2011,,,,,,,,,,,,,,,,,,,,,,41,0.0
001277,2011,,,,,,,,,,,,,,,,,,,,,,42,0.0
001278,2011,,,,,,,,,,,,,,,,,,,,,,43,0.0
001279,2011,,,,,,,,,,,,,,,,,,,,,,44,0.0
001282,2011,,,,,,,,,,,,,,,,,,,,,,45,0.0
001283,2011,,,,,,,,,,,,,,,,,,,,,,46,0.0
001286,2011,,,,,,,,,,,,,,,,,,,,,,47,0.0
001287,2011,,,,,,,,,,,,,,,,,,,,,,48,0.0
001288,2011,,,,,,,,,,,,,,,,,,,,,,49,0.0
001289,2011,,,,,,,,,,,,,,,,,,,,,,50,0.0
001296,2011,,,,,,,,,,,,,,,,,,,,,,51,0.0
001298,2011,,,,,,,,,,,,,,,,,,,,,,52,0.0
001299,2011,,,,,,,,,,,,,,,,,,,,,,53,0.0
001300,2011,,,,,,,,,,,,,,,,,,,,,,54,0.0
001301,2011,,,,,,,,,,,,,,,,,,,,,,55,0.0
001306,2011,,,,,,,,,,,,,,,,,,,,,,56,0.0
001308,2011,,,,,,,,,,,,,,,,,,,,,,57,0.0
001309,2011,,,,,,,,,,,,,,,,,,,,,,58,0.0
001311,2011,,,,,,,,,,,,,,,,,,,,,,59,0.0
001313,2011,,,,,,,,,,,,,,,,,,,,,,60,0.0
001314,2011,,,,,,,,,,,,,,,,,,,,,,61,0.0
001316,2011,,,,,,,,,,,,,,,,,,,,,,62,0.0
001317,2011,,,,,,,,,,,,,,,,,,,,,,63,0.0
001318,2011,,,,,,,,,,,,,,,,,,,,,,64,0.0
001319,2011,,,,,,,,,,,,,,,,,,,,,,65,0.0
001322,2011,,,,,,,,,,,,,,,,,,,,,,66,0.0
001323,2011,,,,,,,,,,,,,,,,,,,,,,67,0.0
001324,2011,,,,,,,,,,,,,,,,,,,,,,68,0.0
001326,2011,,,,,,,,,,,,,,,,,,,,,,69,0.0
001328,2011,,,,,,,,,,,,,,,,,,,,,,70,0.0
001330,2011,,,,,,,,,,,,,,,,,,,,,,71,0.0
001331,2011,,,,,,,,,,,,,,,,,,,,,,72,0.0
001332,2011,,,,,,,,,,,,,,,,,,,,,,73,0.0
001333,2011,,,,,,,,,,,,,,,,,,,,,,74,0.0
001336,2011,,,,,,,,,,,,,,,,,,,,,,75,0.0
001337,2011,,,,,,,,,,,,,,,,,,,,,,76,0.0
001338,2011,,,,,,,,,,,,,,,,,,,,,,77,0.0
001339,2011,,,,,,,,,,,,,,,,,,,,,,78,0.0
001358,2011,,,,,,,,,,,,,,,,,,,,,,79,0.0
001359,2011,,,,,,,,,,,,,,,,,,,,,,80,0.0
001360,2011,,,,,,,,,,,,,,,,,,,,,,81,0.0
001366,2011,,,,,,,,,,,,,,,,,,,,,,82,0.0
001367,2011,,,,,,,,,,,,,,,,,,,,,,83,0.0
001368,2011,,,,,,,,,,,,,,,,,,,,,,84,0.0
001373,2011,,,,,,,,,,,,,,,,,,,,,,85,0.0
001376,2011,,,,,,,,,,,,,,,,,,,,,,86,0.0
001378,2011,,,,,,,,,,,,,,,,,,,,,,87,0.0
001379,2011,,,,,,,,,,,,,,,,,,,,,,88,0.0
001380,2011,,,,,,,,,,,,,,,,,,,,,,89,0.0
001387,2011,,,,,,,,,,,,,,,,,,,,,,90,0.0
001389,2011,,,,,,,,,,,,,,,,,,,,,,91,0.0
001391,2011,,,,,,,,,,,,,,,,,,,,,,92,0.0
001872,2011,,,,,,,,,,,,,,,,,,,,,,93,0.0
001914,2011,,,,,,,,,,,,,,,,,,,,,,94,0.0
001965,2011,,,,,,,,,,,,,,,,,,,,,,95,0.0
001979,2011,,,,,,,,,,,,,,,,,,,,,,96,0.0
002329,2011,4.0,C14,A,832403985.0,177606575.41,,130513927.26,572435775.63,572435775.63,525676221.48,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,97,1.0
002330,2011,4.0,C13,A,635315290.0,164198312.86,,37503006.55,456602385.27,456602385.27,506202100.09,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,98,1.0
002331,2011,4.0,I65,A,428431749.0,293040113.43,,58839173.25,370103528.09,370103528.09,385056977.27,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,99,1.0
002332,2011,4.0,C27,A,989204866.0,407568531.14,,130465854.94,1203334441.71,1203334441.71,1369462413.6,,34.0,65603.63,2186.7876666666666,0.0,0.0,0.0,,,1.0,0.0,100,1.0
002333,2011,4.0,C32,A,674924800.0,657935604.37,,1678094.28,1104988534.84,1104988534.84,1154521593.49,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,101,1.0
002334,2011,4.0,C38,A,822740600.0,495154801.13,,62951216.19,635419327.76,635419327.76,414332882.97,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,102,1.0
002335,2011,4.0,C38,A,515414041.0,389346753.5,,241903606.74,825677873.8,825677873.8,765047437.12,,1.0,300.133525,300.133525,0.0,0.0,0.0,,,1.0,0.0,103,1.0
002336,2011,4.0,F52,D,400000000.0,1560520348.64,,,,,1213.37,,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,104,1.0
002337,2011,4.0,C35,A,192000000.0,539874532.62,,244238904.31,531402478.04,531402478.04,594188352.06,,3.0,9737.5,3245.833333333333,0.0,0.0,0.0,,,1.0,0.0,105,1.0
002338,2011,4.0,C40,A,240000000.0,373868335.03,,118027822.72,217613858.8,217613858.8,227093380.89,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,106,1.0
002339,2011,4.0,C38,A,504092274.0,374088822.23,,275168567.11,466308237.71,466308237.71,466723755.22,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,107,1.0
002340,2011,4.0,C42,A,5103333507.0,609553947.41,,16493749.95,918614435.95,918614435.95,231175401.7,,2.0,12900.0,6450.0,0.0,0.0,0.0,,,1.0,0.0,108,1.0
002341,2011,4.0,C26,D,373440000.0,157779222.52,,325467174.24,829126154.55,829126154.55,694999841.65,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,109,1.0
002342,2011,4.0,C33,A,960000000.0,420483163.42,,415531620.7,1528361145.53,1528361145.53,1114943332.03,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,110,1.0
002343,2011,4.0,R86,A,473680286.0,375793678.45,,67901430.81,1441635269.66,1441635269.66,682124389.86,,2.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,111,1.0
002344,2011,4.0,L72,A,1282745046.0,1002432603.15,,11434068.13,878801839.52,878801839.52,660655012.95,,1.0,3000.0,3000.0,0.0,0.0,0.0,,,1.0,0.0,112,1.0
002345,2011,4.0,C41,A,888512707.0,130685108.03,,93549158.46,1318632644.22,1318632644.22,1456032810.72,,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,113,1.0
002346,2011,4.0,C38,A,441575416.0,441092223.93,,120834204.77,461512563.44,461512563.44,390425815.24,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,114,1.0
002347,2011,4.0,C34,A,187200000.0,212698439.02,,143064175.37,342062409.92,342062409.92,321200653.25,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,115,1.0
002348,2011,4.0,C24,N,947200000.0,561531677.01,,117752749.53,352345677.17,352345677.17,361630500.02,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,116,1.0
002349,2011,4.0,C27,A,829674908.0,263232282.54,,35836653.04,288104743.7,288104743.7,287725917.73,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,117,1.0
002350,2011,4.0,C38,A,542331351.0,583874537.57,,262279699.37,882186800.54,882186800.54,997774037.08,,4.0,3500.0,875.0,0.0,0.0,0.0,,,1.0,0.0,118,1.0
