Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,node_id,is_active
000166,2017,4.0,J67,A,22535944560.0,97210950.95,,,9233679133.55,,,,0.0,0.0,0.0,0.0,2.0,2.0,AAA,稳定,1.0,1.0,0,1.0
000333,2017,4.0,C38,A,7675588172.0,29349926000.0,,,241667971000.0,240712301000.0,,,135.0,1852795.0,51466.52777777778,0.0,0.0,0.0,,,1.0,0.0,1,1.0
001201,2017,,,,,,,,,,,,,,,,,,,,,,2,0.0
001202,2017,,,,,,,,,,,,,,,,,,,,,,3,0.0
001203,2017,,,,,,,,,,,,,,,,,,,,,,4,0.0
001205,2017,,,,,,,,,,,,,,,,,,,,,,5,0.0
001206,2017,,,,,,,,,,,,,,,,,,,,,,6,0.0
001207,2017,,,,,,,,,,,,,,,,,,,,,,7,0.0
001208,2017,,,,,,,,,,,,,,,,,,,,,,8,0.0
001209,2017,,,,,,,,,,,,,,,,,,,,,,9,0.0
001210,2017,,,,,,,,,,,,,,,,,,,,,,10,0.0
001211,2017,,,,,,,,,,,,,,,,,,,,,,11,0.0
001212,2017,,,,,,,,,,,,,,,,,,,,,,12,0.0
001213,2017,,,,,,,,,,,,,,,,,,,,,,13,0.0
001215,2017,,,,,,,,,,,,,,,,,,,,,,14,0.0
001216,2017,,,,,,,,,,,,,,,,,,,,,,15,0.0
001217,2017,,,,,,,,,,,,,,,,,,,,,,16,0.0
001218,2017,,,,,,,,,,,,,,,,,,,,,,17,0.0
001219,2017,,,,,,,,,,,,,,,,,,,,,,18,0.0
001222,2017,,,,,,,,,,,,,,,,,,,,,,19,0.0
001223,2017,,,,,,,,,,,,,,,,,,,,,,20,0.0
001225,2017,,,,,,,,,,,,,,,,,,,,,,21,0.0
001226,2017,,,,,,,,,,,,,,,,,,,,,,22,0.0
001227,2017,,,,,,,,,,,,,,,,,,,,,,23,0.0
001228,2017,,,,,,,,,,,,,,,,,,,,,,24,0.0
001229,2017,,,,,,,,,,,,,,,,,,,,,,25,0.0
001230,2017,,,,,,,,,,,,,,,,,,,,,,26,0.0
001231,2017,,,,,,,,,,,,,,,,,,,,,,27,0.0
001234,2017,,,,,,,,,,,,,,,,,,,,,,28,0.0
001236,2017,,,,,,,,,,,,,,,,,,,,,,29,0.0
001238,2017,,,,,,,,,,,,,,,,,,,,,,30,0.0
001239,2017,,,,,,,,,,,,,,,,,,,,,,31,0.0
001255,2017,,,,,,,,,,,,,,,,,,,,,,32,0.0
001256,2017,,,,,,,,,,,,,,,,,,,,,,33,0.0
001258,2017,,,,,,,,,,,,,,,,,,,,,,34,0.0
001259,2017,,,,,,,,,,,,,,,,,,,,,,35,0.0
001260,2017,,,,,,,,,,,,,,,,,,,,,,36,0.0
001266,2017,,,,,,,,,,,,,,,,,,,,,,37,0.0
001267,2017,,,,,,,,,,,,,,,,,,,,,,38,0.0
001268,2017,,,,,,,,,,,,,,,,,,,,,,39,0.0
001269,2017,,,,,,,,,,,,,,,,,,,,,,40,0.0
001270,2017,,,,,,,,,,,,,,,,,,,,,,41,0.0
001277,2017,,,,,,,,,,,,,,,,,,,,,,42,0.0
001278,2017,,,,,,,,,,,,,,,,,,,,,,43,0.0
001279,2017,,,,,,,,,,,,,,,,,,,,,,44,0.0
001282,2017,,,,,,,,,,,,,,,,,,,,,,45,0.0
001283,2017,,,,,,,,,,,,,,,,,,,,,,46,0.0
001286,2017,,,,,,,,,,,,,,,,,,,,,,47,0.0
001287,2017,,,,,,,,,,,,,,,,,,,,,,48,0.0
001288,2017,,,,,,,,,,,,,,,,,,,,,,49,0.0
001289,2017,,,,,,,,,,,,,,,,,,,,,,50,0.0
001296,2017,,,,,,,,,,,,,,,,,,,,,,51,0.0
001298,2017,,,,,,,,,,,,,,,,,,,,,,52,0.0
001299,2017,,,,,,,,,,,,,,,,,,,,,,53,0.0
001300,2017,,,,,,,,,,,,,,,,,,,,,,54,0.0
001301,2017,,,,,,,,,,,,,,,,,,,,,,55,0.0
001306,2017,,,,,,,,,,,,,,,,,,,,,,56,0.0
001308,2017,,,,,,,,,,,,,,,,,,,,,,57,0.0
001309,2017,,,,,,,,,,,,,,,,,,,,,,58,0.0
001311,2017,,,,,,,,,,,,,,,,,,,,,,59,0.0
001313,2017,,,,,,,,,,,,,,,,,,,,,,60,0.0
001314,2017,,,,,,,,,,,,,,,,,,,,,,61,0.0
001316,2017,,,,,,,,,,,,,,,,,,,,,,62,0.0
001317,2017,,,,,,,,,,,,,,,,,,,,,,63,0.0
001318,2017,,,,,,,,,,,,,,,,,,,,,,64,0.0
001319,2017,,,,,,,,,,,,,,,,,,,,,,65,0.0
001322,2017,,,,,,,,,,,,,,,,,,,,,,66,0.0
001323,2017,,,,,,,,,,,,,,,,,,,,,,67,0.0
001324,2017,,,,,,,,,,,,,,,,,,,,,,68,0.0
001326,2017,,,,,,,,,,,,,,,,,,,,,,69,0.0
001328,2017,,,,,,,,,,,,,,,,,,,,,,70,0.0
001330,2017,,,,,,,,,,,,,,,,,,,,,,71,0.0
001331,2017,,,,,,,,,,,,,,,,,,,,,,72,0.0
001332,2017,,,,,,,,,,,,,,,,,,,,,,73,0.0
001333,2017,,,,,,,,,,,,,,,,,,,,,,74,0.0
001336,2017,,,,,,,,,,,,,,,,,,,,,,75,0.0
001337,2017,,,,,,,,,,,,,,,,,,,,,,76,0.0
001338,2017,,,,,,,,,,,,,,,,,,,,,,77,0.0
001339,2017,,,,,,,,,,,,,,,,,,,,,,78,0.0
001358,2017,,,,,,,,,,,,,,,,,,,,,,79,0.0
001359,2017,,,,,,,,,,,,,,,,,,,,,,80,0.0
001360,2017,,,,,,,,,,,,,,,,,,,,,,81,0.0
001366,2017,,,,,,,,,,,,,,,,,,,,,,82,0.0
001367,2017,,,,,,,,,,,,,,,,,,,,,,83,0.0
001368,2017,,,,,,,,,,,,,,,,,,,,,,84,0.0
001373,2017,,,,,,,,,,,,,,,,,,,,,,85,0.0
001376,2017,,,,,,,,,,,,,,,,,,,,,,86,0.0
001378,2017,,,,,,,,,,,,,,,,,,,,,,87,0.0
001379,2017,,,,,,,,,,,,,,,,,,,,,,88,0.0
001380,2017,,,,,,,,,,,,,,,,,,,,,,89,0.0
001387,2017,,,,,,,,,,,,,,,,,,,,,,90,0.0
001389,2017,,,,,,,,,,,,,,,,,,,,,,91,0.0
001391,2017,,,,,,,,,,,,,,,,,,,,,,92,0.0
001872,2017,,,,,,,,,,,,,,,,,,,,,,93,0.0
001914,2017,,,,,,,,,,,,,,,,,,,,,,94,0.0
001965,2017,4.0,G54,A,6178211497.0,3674791934.66,,,,,,,103.0,211615.3,2181.601030927835,0.0,1.0,1.0,AAA,稳定,1.0,1.0,95,1.0
001979,2017,4.0,K70,A,9060836177.0,15378289296.64,,3076719362.32,888266067.33,888266067.33,719712976.59,,69.0,1534315.28,45126.92,0.0,4.0,2.0,AAA,稳定,1.0,1.0,96,1.0
002329,2017,4.0,C14,A,832403985.0,185670802.89,,95078740.44,767536556.6,767536556.6,895292600.02,,53.0,73908.0,1642.4,0.0,0.0,0.0,,,1.0,0.0,97,1.0
002330,2017,4.0,C13,A,635315290.0,56513031.28,,70610460.29,1608657526.56,1608657526.56,482696199.47,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,98,1.0
002331,2017,4.0,I65,A,428431749.0,447595427.82,,172502393.31,995817238.17,995817238.17,525226734.88,,9.0,8925.0,1487.5,0.0,0.0,0.0,,,1.0,0.0,99,1.0
002332,2017,4.0,C27,A,989204866.0,682906920.56,,365627620.43,2852555262.74,2852555262.74,978539406.92,,52.0,321769.83,6846.166595744681,0.0,2.0,1.0,AA,稳定,1.0,1.0,100,1.0
002333,2017,4.0,C32,A,674924800.0,17892242.87,,50376888.0,1032480739.29,1032480739.29,633062798.01,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,101,1.0
002334,2017,4.0,C38,A,822740600.0,273084867.61,,552288792.44,2122310971.78,2122310971.78,864120417.46,,8.0,35500.0,4437.5,0.0,0.0,0.0,,,1.0,0.0,102,1.0
002335,2017,4.0,C38,A,515414041.0,695364600.6,,772422608.99,1520136992.71,1520136992.71,1358308894.54,,49.0,81488.81,2809.9589655172413,0.0,0.0,0.0,,,1.0,0.0,103,1.0
002336,2017,4.0,F52,D,400000000.0,434499028.87,,11688694.56,47492875.97,47492875.97,39205027.11,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,104,1.0
002337,2017,4.0,C35,A,192000000.0,213333567.64,,292840341.52,487796839.19,487796839.19,466740576.08,,9.0,23279.53,3325.6471428571426,0.0,0.0,0.0,,,1.0,0.0,105,1.0
002338,2017,4.0,C40,A,240000000.0,81176840.14,,95978283.57,368437727.92,368437727.92,211423901.19,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,106,1.0
002339,2017,4.0,C38,A,504092274.0,624167141.22,,1030066775.25,1618513019.91,1618513019.91,1138562107.63,,2.0,500.0,500.0,0.0,0.0,0.0,,,1.0,0.0,107,1.0
002340,2017,4.0,C42,A,5103333507.0,980026683.24,,,10752142991.69,10752142991.69,201162057.15,,33.0,309457.808306,12378.31233224,0.0,7.0,3.0,AA,稳定,1.0,1.0,108,1.0
002341,2017,4.0,C26,D,373440000.0,810928479.07,,225852142.85,461880338.56,461880338.56,496209889.0,,23.0,36677.8,5239.685714285714,0.0,1.0,1.0,A+,稳定,1.0,1.0,109,1.0
002342,2017,4.0,C33,A,960000000.0,540590587.73,,796540043.32,1393402589.44,1393402589.44,1074118194.38,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,110,1.0
002343,2017,4.0,R86,A,473680286.0,960441074.11,,,1665603140.64,1665603140.64,24000000.0,,22.0,154964.2,7748.210000000001,0.0,0.0,0.0,,,1.0,0.0,111,1.0
002344,2017,4.0,L72,A,1282745046.0,524572845.35,,9082193.26,717857693.3,717857693.3,716639959.78,,4.0,20875.46,6958.486666666667,0.0,2.0,1.0,AA+,稳定,1.0,1.0,112,1.0
002345,2017,4.0,C41,A,888512707.0,310815119.71,,703927398.57,3086183668.1,3086183668.1,2084654262.44,,1.0,0.0,0.0,0.0,1.0,1.0,AA,稳定,1.0,1.0,113,1.0
002346,2017,4.0,C38,A,441575416.0,12059355.02,,15863714.89,5752965.41,5752965.41,51304708.78,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,114,1.0
002347,2017,4.0,C34,A,187200000.0,232292020.24,,437715690.74,438258841.18,438258841.18,394615060.45,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,115,1.0
002348,2017,4.0,C24,N,947200000.0,38318965.86,,248360251.48,597963896.89,597963896.89,474932286.22,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,116,1.0
002349,2017,4.0,C27,A,829674908.0,141008793.18,,102022617.79,1120920317.81,1120920317.81,364905372.11,,1.0,48000.0,48000.0,0.0,0.0,0.0,,,1.0,0.0,117,1.0
002350,2017,4.0,C38,A,542331351.0,273085852.0,,931937014.74,2036510659.36,2036510659.36,2041887565.92,,5.0,13300.0,2660.0,0.0,0.0,0.0,,,1.0,0.0,118,1.0
002351,2017,4.0,C39,A,889107000.0,4044034.64,,5169843.83,900790383.6,900790383.6,22140481.43,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,119,1.0
002352,2017,4.0,G60,A,5039421659.0,1047126220.39,,,71094296984.46,71094296984.46,,,296.0,165854.78,614.276962962963,0.0,0.0,0.0,,,1.0,0.0,120,1.0
002353,2017,4.0,C35,A,1023855833.0,332192375.31,,583825155.67,790321951.65,790321951.65,853186217.11,,39.0,37857.47,996.2492105263158,0.0512820512820512,0.0,0.0,,,1.0,0.0,121,1.0
002354,2017,4.0,I64,A,1654585820.0,764137267.29,,,3101374995.27,3101374995.27,,,3.0,5000.0,5000.0,0.0,2.0,1.0,AA,稳定,1.0,1.0,122,1.0
002355,2017,4.0,C36,A,620570400.0,349691696.89,,260948181.63,1868128413.29,1868128413.29,579384405.79,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,123,1.0
002356,2017,4.0,F52,A,1311254521.0,328260489.22,,465003905.28,2410387857.65,2410387857.65,471745058.63,,37.0,219228.971572,5925.1073397837845,0.0,0.0,0.0,,,1.0,0.0,124,1.0
002357,2017,4.0,G54,A,313489036.0,59030636.66,,2600180.32,69598792.0,69598792.0,71826989.17,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,125,1.0
002358,2017,4.0,C38,A,929756977.0,2099826472.92,,2157708348.8,3428567827.91,3428567827.91,2152354707.06,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,126,1.0
002359,2017,4.0,I63,D,639524565.0,139657029.31,,440440243.14,644960902.62,644960902.62,644913986.09,,66.0,3249921.307594,57016.16329112281,0.0,0.0,0.0,,,1.0,0.0,127,1.0
002360,2017,4.0,C26,A,401774248.0,301182643.86,,37513715.86,270758681.94,270758681.94,239071467.36,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,128,1.0
002361,2017,4.0,C26,A,951034969.0,440869681.35,,497987257.15,1827986378.03,1827986378.03,1189060146.26,,9.0,11300.0,1614.2857142857142,0.0,0.0,0.0,,,1.0,0.0,129,1.0
002362,2017,4.0,C39,A,214102792.0,51685355.34,,104578077.31,167302613.45,167302613.45,163274108.6,,5.0,500.0,166.66666666666666,0.0,0.0,0.0,,,1.0,0.0,130,1.0
002363,2017,4.0,C36,A,416895301.0,758818656.77,,361170553.99,1648058985.49,1648058985.49,1328698933.12,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,131,1.0
002364,2017,4.0,C38,A,563564960.0,197559901.79,,276576939.56,866109400.94,866109400.94,551230182.09,,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,132,1.0
002365,2017,4.0,C27,A,294682500.0,111147746.24,,130192982.28,869602748.79,869602748.79,857062546.98,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,133,1.0
002366,2017,4.0,C35,A,2080937640.0,78939724.09,,522500.0,1070754.71,1070754.71,585000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,134,1.0
002367,2017,4.0,C34,A,797745456.0,189494679.07,,739708423.43,3279935046.43,3279935046.43,3105151665.14,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,135,1.0
002368,2017,4.0,I65,A,623231286.0,676608406.03,,1610031820.32,4100267721.35,4100267721.35,5239175408.7,,2.0,11500.0,5750.0,0.0,0.0,0.0,,,1.0,0.0,136,1.0
002369,2017,4.0,C39,A,566956280.0,122143565.0,,241544941.5,2763249181.84,2763249181.84,1131089977.7,,20.0,31348.370000000003,3918.54625,0.0,0.0,0.0,,,1.0,0.0,137,1.0
002370,2017,4.0,C27,A,745667530.0,153648649.19,,75799237.57,454094361.19,454094361.19,361105317.73,,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,138,1.0
002371,2017,4.0,C35,A,723637552.0,52677572.88,,82317212.58,252824627.63,252824627.63,156673634.09,,13.0,4317.0,719.5,0.0,0.0,0.0,,,1.0,0.0,139,1.0
002372,2017,4.0,C29,A,1592037988.0,1292921550.46,,216962881.22,3985723125.87,3985723125.87,4859966003.56,,5.0,9888.03,1977.606,0.0,0.0,0.0,,,1.0,0.0,140,1.0
002373,2017,4.0,I65,A,68530000.0,320875316.79,,27112124.2,63868730.97,63868730.97,67673313.01,,5.0,1346.93,448.9766666666667,0.0,1.0,1.0,AA,稳定,1.0,1.0,141,1.0
002374,2017,4.0,C33,A,1085209283.0,165018331.27,,206059094.38,1857817488.8,1857817488.8,344831176.05,,19.0,144408.0,9627.2,0.0,1.0,1.0,AA,稳定,1.0,1.0,142,1.0
002375,2017,4.0,E50,A,635437500.0,1068270304.39,,7280516389.72,5347299113.61,5347299113.61,4697993386.32,,33.0,171800.0,6607.692307692308,0.0,1.0,1.0,AA,稳定,1.0,1.0,143,1.0
002376,2017,4.0,C39,A,810562541.0,269261788.31,,247558058.13,952664064.12,952664064.12,1113036930.03,,24.0,11813.327816,562.5394198095239,0.0,0.0,0.0,,,1.0,0.0,144,1.0
