Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,node_id,is_active
000166,2012,,,,,,,,,,,,,,,,,,,,,,0,0.0
000333,2012,,,,,,,,,,,,,,,,,,,,,,1,0.0
001201,2012,,,,,,,,,,,,,,,,,,,,,,2,0.0
001202,2012,,,,,,,,,,,,,,,,,,,,,,3,0.0
001203,2012,,,,,,,,,,,,,,,,,,,,,,4,0.0
001205,2012,,,,,,,,,,,,,,,,,,,,,,5,0.0
001206,2012,,,,,,,,,,,,,,,,,,,,,,6,0.0
001207,2012,,,,,,,,,,,,,,,,,,,,,,7,0.0
001208,2012,,,,,,,,,,,,,,,,,,,,,,8,0.0
001209,2012,,,,,,,,,,,,,,,,,,,,,,9,0.0
001210,2012,,,,,,,,,,,,,,,,,,,,,,10,0.0
001211,2012,,,,,,,,,,,,,,,,,,,,,,11,0.0
001212,2012,,,,,,,,,,,,,,,,,,,,,,12,0.0
001213,2012,,,,,,,,,,,,,,,,,,,,,,13,0.0
001215,2012,,,,,,,,,,,,,,,,,,,,,,14,0.0
001216,2012,,,,,,,,,,,,,,,,,,,,,,15,0.0
001217,2012,,,,,,,,,,,,,,,,,,,,,,16,0.0
001218,2012,,,,,,,,,,,,,,,,,,,,,,17,0.0
001219,2012,,,,,,,,,,,,,,,,,,,,,,18,0.0
001222,2012,,,,,,,,,,,,,,,,,,,,,,19,0.0
001223,2012,,,,,,,,,,,,,,,,,,,,,,20,0.0
001225,2012,,,,,,,,,,,,,,,,,,,,,,21,0.0
001226,2012,,,,,,,,,,,,,,,,,,,,,,22,0.0
001227,2012,,,,,,,,,,,,,,,,,,,,,,23,0.0
001228,2012,,,,,,,,,,,,,,,,,,,,,,24,0.0
001229,2012,,,,,,,,,,,,,,,,,,,,,,25,0.0
001230,2012,,,,,,,,,,,,,,,,,,,,,,26,0.0
001231,2012,,,,,,,,,,,,,,,,,,,,,,27,0.0
001234,2012,,,,,,,,,,,,,,,,,,,,,,28,0.0
001236,2012,,,,,,,,,,,,,,,,,,,,,,29,0.0
001238,2012,,,,,,,,,,,,,,,,,,,,,,30,0.0
001239,2012,,,,,,,,,,,,,,,,,,,,,,31,0.0
001255,2012,,,,,,,,,,,,,,,,,,,,,,32,0.0
001256,2012,,,,,,,,,,,,,,,,,,,,,,33,0.0
001258,2012,,,,,,,,,,,,,,,,,,,,,,34,0.0
001259,2012,,,,,,,,,,,,,,,,,,,,,,35,0.0
001260,2012,,,,,,,,,,,,,,,,,,,,,,36,0.0
001266,2012,,,,,,,,,,,,,,,,,,,,,,37,0.0
001267,2012,,,,,,,,,,,,,,,,,,,,,,38,0.0
001268,2012,,,,,,,,,,,,,,,,,,,,,,39,0.0
001269,2012,,,,,,,,,,,,,,,,,,,,,,40,0.0
001270,2012,,,,,,,,,,,,,,,,,,,,,,41,0.0
001277,2012,,,,,,,,,,,,,,,,,,,,,,42,0.0
001278,2012,,,,,,,,,,,,,,,,,,,,,,43,0.0
001279,2012,,,,,,,,,,,,,,,,,,,,,,44,0.0
001282,2012,,,,,,,,,,,,,,,,,,,,,,45,0.0
001283,2012,,,,,,,,,,,,,,,,,,,,,,46,0.0
001286,2012,,,,,,,,,,,,,,,,,,,,,,47,0.0
001287,2012,,,,,,,,,,,,,,,,,,,,,,48,0.0
001288,2012,,,,,,,,,,,,,,,,,,,,,,49,0.0
001289,2012,,,,,,,,,,,,,,,,,,,,,,50,0.0
001296,2012,,,,,,,,,,,,,,,,,,,,,,51,0.0
001298,2012,,,,,,,,,,,,,,,,,,,,,,52,0.0
001299,2012,,,,,,,,,,,,,,,,,,,,,,53,0.0
001300,2012,,,,,,,,,,,,,,,,,,,,,,54,0.0
001301,2012,,,,,,,,,,,,,,,,,,,,,,55,0.0
001306,2012,,,,,,,,,,,,,,,,,,,,,,56,0.0
001308,2012,,,,,,,,,,,,,,,,,,,,,,57,0.0
001309,2012,,,,,,,,,,,,,,,,,,,,,,58,0.0
001311,2012,,,,,,,,,,,,,,,,,,,,,,59,0.0
001313,2012,,,,,,,,,,,,,,,,,,,,,,60,0.0
001314,2012,,,,,,,,,,,,,,,,,,,,,,61,0.0
001316,2012,,,,,,,,,,,,,,,,,,,,,,62,0.0
001317,2012,,,,,,,,,,,,,,,,,,,,,,63,0.0
001318,2012,,,,,,,,,,,,,,,,,,,,,,64,0.0
001319,2012,,,,,,,,,,,,,,,,,,,,,,65,0.0
001322,2012,,,,,,,,,,,,,,,,,,,,,,66,0.0
001323,2012,,,,,,,,,,,,,,,,,,,,,,67,0.0
001324,2012,,,,,,,,,,,,,,,,,,,,,,68,0.0
001326,2012,,,,,,,,,,,,,,,,,,,,,,69,0.0
001328,2012,,,,,,,,,,,,,,,,,,,,,,70,0.0
001330,2012,,,,,,,,,,,,,,,,,,,,,,71,0.0
001331,2012,,,,,,,,,,,,,,,,,,,,,,72,0.0
001332,2012,,,,,,,,,,,,,,,,,,,,,,73,0.0
001333,2012,,,,,,,,,,,,,,,,,,,,,,74,0.0
001336,2012,,,,,,,,,,,,,,,,,,,,,,75,0.0
001337,2012,,,,,,,,,,,,,,,,,,,,,,76,0.0
001338,2012,,,,,,,,,,,,,,,,,,,,,,77,0.0
001339,2012,,,,,,,,,,,,,,,,,,,,,,78,0.0
001358,2012,,,,,,,,,,,,,,,,,,,,,,79,0.0
001359,2012,,,,,,,,,,,,,,,,,,,,,,80,0.0
